requirement_id,module_id,module_name,title,level,level_label,roles,is_deprecated,text
SYS.1.3.A13,SYS.1.3,Server unter Linux und,ENTFALLEN,H,Erhöhter Schutzbedarf,,True,Diese Anforderung ist entfallen.
SYS.1.3.A14,SYS.1.3,Server unter Linux und,Verhinderung des Ausspähens von Informationen über das System und über Benutzende,H,Erhöhter Schutzbedarf,,False,Die Ausgabe von Informationen über das Betriebssystem und der Zugriff auf Protokoll- und Konfigurationsdateien SOLLTE für Benutzende auf das notwendige Maß beschränkt werden. Außerdem SOLLTEN bei Befehlsaufrufen keine vertraulichen Informationen als Parameter übergeben werden.
SYS.1.3.A15,SYS.1.3,Server unter Linux und,ENTFALLEN,H,Erhöhter Schutzbedarf,,True,Diese Anforderung ist entfallen.
SYS.1.3.A16,SYS.1.3,Server unter Linux und,Zusätzliche Verhinderung der Ausbreitung bei der Ausnutzung von Schwachstellen,H,Erhöhter Schutzbedarf,,False,"Die Nutzung von Systemaufrufen SOLLTE insbesondere für exponierte Dienste und Anwendungen auf die unbedingt notwendige Anzahl beschränkt werden. Die Standardprofile bzw. -regeln von z. B. SELinux, AppArmor SOLLTEN manuell überprüft und unter Umständen an die eigenen Sicherheitsrichtlinien angepasst werden. Falls erforderlich, SOLLTEN neue Regeln bzw. Profile erstellt werden."
SYS.1.3.A17,SYS.1.3,Server unter Linux und,Zusätzlicher Schutz des Kernels,H,Erhöhter Schutzbedarf,,False,"Es SOLLTEN speziell gehärtete Kernels (z. B. grsecurity, PaX) und geeignete Schutzmaßnahmen wie Speicherschutz oder Dateisystemabsicherung umgesetzt werden, die eine Ausnutzung von Schwachstellen und die Ausbreitung im Betriebssystem verhindern."
SYS.1.3.A2,SYS.1.3,Server unter Linux und,Sorgfältige Vergabe von IDs,B,Basis,,False,"Jeder Login-Name, jede User-ID (UID) und jede Gruppen-ID (GID) DARF NUR einmal vorkommen. Jedes Konto von Benutzenden MUSS Mitglied mindestens einer Gruppe sein. Jede in der Datei /etc/passwd vorkommende GID MUSS in der Datei /etc/group definiert sein. Jede Gruppe SOLLTE nur die Konten enthalten, die unbedingt notwendig sind. Bei vernetzten Systemen MUSS außerdem darauf geachtet werden, dass die Vergabe von Benutzenden- und Gruppennamen, UID und GID im Systemverbund konsistent erfolgt, wenn beim systemübergreifenden Zugriff die Möglichkeit besteht, dass gleiche UIDs bzw. GIDs auf den Systemen unterschiedlichen Benutzenden- bzw. Gruppennamen zugeordnet werden könnten."
SYS.1.3.A3,SYS.1.3,Server unter Linux und,Kein automatisches Einbinden von Wechsellaufwerken,B,Basis,,False,Wechseldatenträger wie z. B. USB-Sticks oder CDs/DVDs DÜRFEN NICHT automatisch eingebunden werden.
SYS.1.3.A4,SYS.1.3,Server unter Linux und,Schutz vor Ausnutzung von Schwachstellen in Anwendungen,B,Basis,,False,"Um die Ausnutzung von Schwachstellen in Anwendungen zu erschweren, MUSS ASLR und DEP/NX im Kernel aktiviert und von den Anwendungen genutzt werden. Sicherheitsfunktionen des Kernels und der Standardbibliotheken, wie z. B. Heap- und Stackschutz, DÜRFEN NICHT deaktiviert werden."
SYS.1.3.A5,SYS.1.3,Server unter Linux und,Sichere Installation von Software-Paketen,B,Basis,,False,"Wenn zu installierende Software aus dem Quellcode kompiliert werden soll, DARF diese NUR unter einem unprivilegierten Konto entpackt, konfiguriert und übersetzt werden. Anschließend DARF die zu installierende Software NICHT unkontrolliert in das Wurzeldateisystem des Betriebssystems installiert werden. Wird die Software aus dem Quelltext übersetzt, SOLLTEN die gewählten Parameter geeignet dokumentiert werden. Anhand dieser Dokumentation SOLLTE die Software jederzeit nachvollziehbar und reproduzierbar kompiliert werden können. Alle weiteren Installationsschritte SOLLTEN dabei ebenfalls dokumentiert werden."
SYS.1.3.A6,SYS.1.3,Server unter Linux und,Verwaltung von Benutzenden und Gruppen,S,Standard,,False,"Zur Verwaltung von Benutzenden und Gruppen SOLLTEN die entsprechenden Verwaltungswerkzeuge genutzt werden. Von einer direkten Bearbeitung der Konfigurationsdateien /etc/passwd, /etc/shadow, /etc/group und /etc/sudoers SOLLTE abgesehen werden."
SYS.1.3.A7,SYS.1.3,Server unter Linux und,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.1.3.A8,SYS.1.3,Server unter Linux und,Verschlüsselter Zugriff über Secure Shell,S,Standard,,False,"Um eine verschlüsselte und authentisierte, interaktive Verbindung zwischen zwei IT-Systemen aufzubauen, SOLLTE ausschließlich Secure Shell (SSH) verwendet werden. Alle anderen Protokolle, deren Funktionalität durch Secure Shell abgedeckt wird, SOLLTEN vollständig abgeschaltet werden. Für die Authentifizierung SOLLTEN vorrangig Zertifikate anstatt eines Passworts verwendet werden."
SYS.1.3.A9,SYS.1.3,Server unter Linux und,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.1.5.A1,SYS.1.5,Virtualisierung,ENTFALLEN,B,Basis,,True,Diese Anforderung ist entfallen.
SYS.1.5.A10,SYS.1.5,Virtualisierung,Einführung von Verwaltungsprozessen für virtuelle IT-Systeme,S,Standard,,False,"Für Virtualisierungsserver und virtuelle IT-Systeme SOLLTEN Prozesse für die Inbetriebnahme, die Inventarisierung, den Betrieb und die Außerbetriebnahme definiert und etabliert werden. Die Prozesse SOLLTEN dokumentiert und regelmäßig aktualisiert werden. Wenn der Einsatz von virtuellen IT-Systemen geplant wird, SOLLTE festgelegt werden, welche Virtualisierungsfunktionen die virtuellen IT-Systeme benutzen dürfen. Test- und Entwicklungsumgebungen SOLLTEN NICHT auf demselben Virtualisierungsserver betrieben werden wie produktive virtuelle IT-Systeme."
SYS.1.5.A11,SYS.1.5,Virtualisierung,Administration der Virtualisierungsinfrastruktur über ein gesondertes Managementnetz,S,Standard,,False,"Die Virtualisierungsinfrastruktur SOLLTE ausschließlich über ein separates Managementnetz administriert werden (siehe NET.1.1 Netzarchitektur und -design). Die verfügbaren Sicherheitsmechanismen der eingesetzten Managementprotokolle zur Authentisierung, Integritätssicherung und Verschlüsselung SOLLTEN aktiviert werden. Alle unsicheren Managementprotokolle SOLLTEN deaktiviert werden (siehe NET.1.2 Netzmanagement)."
SYS.1.5.A12,SYS.1.5,Virtualisierung,Rechte- und Rollenkonzept für die Administration einer virtuellen Infrastruktur,S,Standard,,False,Anhand der in der Planung definierten Aufgaben und Rollen (siehe SYS.1.5.A8 Planung einer virtuellen Infrastruktur) SOLLTE für die Administration der virtuellen IT-Systeme und Netze sowie der Virtualisierungsserver und der Managementumgebung ein Rechte- und Rollenkonzept erstellt und umgesetzt werden. Alle Komponenten der virtuellen Infrastruktur SOLLTEN in ein zentrales Identitäts- und Berechtigungsmanagement eingebunden werden. Administrierende von virtuellen Maschinen und Administrierende der Virtualisierungsumgebung SOLLTEN unterschieden werden. Sie SOLLTEN mit unterschiedlichen Zugriffsrechten ausgestattet werden. Weiterhin SOLLTE die Managementumgebung virtuelle Maschinen zur geeigneten Strukturierung gruppieren können. Die Rollen der Administrierenden SOLLTEN entsprechend zugeteilt werden.
SYS.1.5.A13,SYS.1.5,Virtualisierung,Auswahl geeigneter Hardware für Virtualisierungsumgebungen,S,Standard,,False,"Die verwendete Hardware SOLLTE kompatibel mit der eingesetzten Virtualisierungslösung sein. Dabei SOLLTE darauf geachtet werden, dass das herstellende Unternehmen der Virtualisierungslösung über den geplanten Einsatzzeitraum auch Support für die betriebene Hardware anbietet."
SYS.1.5.A14,SYS.1.5,Virtualisierung,Einheitliche Konfigurationsstandards für virtuelle IT-Systeme,S,Standard,,False,"Für die eingesetzten virtuellen IT-Systeme SOLLTEN einheitliche Konfigurationsstandards definiert werden. Die virtuellen IT-Systeme SOLLTEN nach diesen Standards konfiguriert werden. Die Konfigurationsstandards SOLLTEN regelmäßig überprüft werden. Sie SOLLTEN, falls erforderlich, angepasst werden."
SYS.1.5.A15,SYS.1.5,Virtualisierung,Betrieb von Gast-Betriebssystemen mit unterschiedlichem Schutzbedarf,S,Standard,,False,"Falls virtuelle IT-Systeme mit unterschiedlichem Schutzbedarf gemeinsam auf einem Virtualisierungsserver betrieben werden, SOLLTE dabei sichergestellt sein, dass die virtuellen IT- Systeme ausreichend gekapselt und voneinander isoliert sind. Auch SOLLTE dann die Netztrennung in der eingesetzten Virtualisierungslösung ausreichend sicher sein. Ist das nicht der Fall, SOLLTEN weitergehende Sicherheitsmaßnahmen identifiziert und umgesetzt werden."
SYS.1.5.A16,SYS.1.5,Virtualisierung,Kapselung der virtuellen Maschinen,S,Standard,,False,Die Funktionen „Kopieren“ und „Einfügen“ von Informationen zwischen virtuellen Maschinen SOLLTEN deaktiviert sein.
SYS.1.5.A17,SYS.1.5,Virtualisierung,Überwachung des Betriebszustands und der Konfiguration der virtuellen Infrastruktur,S,Standard,,False,"Der Betriebszustand der virtuellen Infrastruktur SOLLTE überwacht werden. Dabei SOLLTE unter anderem geprüft werden, ob noch ausreichend Ressourcen verfügbar sind. Es SOLLTE auch geprüft werden, ob es eventuell Konflikte bei gemeinsam genutzten Ressourcen eines Virtualisierungsservers gibt. Weiterhin SOLLTEN die Konfigurationsdateien der virtuellen IT-Systeme regelmäßig auf unautorisierte Änderungen überprüft werden. Wird die Konfiguration der Virtualisierungsinfrastruktur geändert, SOLLTEN die Änderungen geprüft und getestet werden, bevor sie umgesetzt werden."
SYS.1.5.A18,SYS.1.5,Virtualisierung,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.1.5.A19,SYS.1.5,Virtualisierung,Regelmäßige Audits der Virtualisierungsinfrastruktur,S,Standard,,False,"Es SOLLTE regelmäßig auditiert werden, ob der Ist-Zustand der virtuellen Infrastruktur dem in der Planung festgelegten Zustand entspricht. Auch SOLLTE regelmäßig auditiert werden, ob die Konfiguration der virtuellen Komponenten die vorgegebene Standardkonfiguration einhält. Die Auditergebnisse SOLLTEN nachvollziehbar dokumentiert werden. Abweichungen SOLLTEN behoben werden."
SYS.1.5.A2,SYS.1.5,Virtualisierung,Sicherer Einsatz virtueller IT-Systeme,B,Basis,,False,"Jede Person, die virtuelle IT-Systeme administriert, MUSS wissen, wie sich eine Virtualisierung auf die betriebenen IT-Systeme und Anwendungen auswirkt. Die Zugriffsrechte für Administrierende auf virtuelle IT-Systeme MÜSSEN auf das tatsächlich notwendige Maß reduziert sein. Es MUSS gewährleistet sein, dass die für die virtuellen IT-Systeme notwendigen Netzverbindungen in der virtuellen Infrastruktur verfügbar sind. Auch MUSS geprüft werden, ob die Anforderungen an die Isolation und Kapselung der virtuellen IT-Systeme sowie der darauf betriebenen Anwendungen hinreichend erfüllt sind. Weiterhin MÜSSEN die eingesetzten virtuellen IT-Systeme den Anforderungen an die Verfügbarkeit und den Datendurchsatz genügen. Im laufenden Betrieb MUSS die Performance der virtuellen IT-Systeme überwacht werden."
SYS.1.5.A20,SYS.1.5,Virtualisierung,Verwendung von hochverfügbaren Architekturen,H,Erhöhter Schutzbedarf,Planende,False,Die virtuelle Infrastruktur SOLLTE hochverfügbar ausgelegt werden. Alle Virtualisierungsserver SOLLTEN in Clustern zusammengeschlossen werden.
SYS.1.5.A21,SYS.1.5,Virtualisierung,Sichere Konfiguration virtueller IT-Systeme bei erhöhtem Schutzbedarf,H,Erhöhter Schutzbedarf,,False,Für virtuelle IT-Systeme SOLLTEN Überbuchungsfunktionen für Ressourcen deaktiviert werden.
SYS.1.5.A22,SYS.1.5,Virtualisierung,Härtung des Virtualisierungsservers,H,Erhöhter Schutzbedarf,,False,"Der Virtualisierungsserver SOLLTE gehärtet werden. Um virtuelle IT-Systeme voreinander und gegenüber dem Virtualisierungsserver zusätzlich zu isolieren und zu kapseln, SOLLTEN Mandatory Access Controls (MACs) eingesetzt werden. Ebenso SOLLTE das IT-System, auf dem die Management- Software installiert ist, gehärtet werden."
SYS.1.5.A23,SYS.1.5,Virtualisierung,Rechte-Einschränkung der virtuellen Maschinen,H,Erhöhter Schutzbedarf,,False,"Alle Schnittstellen und Kommunikationskanäle, die es einem virtuellen IT-System erlauben, Informationen über das Host-System auszulesen und abzufragen, SOLLTEN deaktiviert sein oder unterbunden werden. Weiterhin SOLLTE ausschließlich der Virtualisierungsserver auf seine Ressourcen zugreifen können. Virtuelle IT-Systeme SOLLTEN NICHT die sogenannten Pages des Arbeitsspeichers teilen."
SYS.1.5.A24,SYS.1.5,Virtualisierung,Deaktivierung von Snapshots virtueller IT-Systeme,H,Erhöhter Schutzbedarf,,False,Für alle virtuellen IT-Systeme SOLLTE die Snapshot-Funktion deaktiviert werden.
SYS.1.5.A25,SYS.1.5,Virtualisierung,Minimale Nutzung von Konsolenzugriffen auf virtuelle IT- Systeme,H,Erhöhter Schutzbedarf,,False,Direkte Zugriffe auf die emulierten Konsolen virtueller IT-Systeme SOLLTEN auf ein Mindestmaß reduziert werden. Die virtuellen IT-Systeme SOLLTEN möglichst über das Netz gesteuert werden.
SYS.1.5.A26,SYS.1.5,Virtualisierung,Einsatz einer PKI,H,Erhöhter Schutzbedarf,Planende,False,Für die mit Zertifikaten geschützte Kommunikation zwischen den Komponenten der IT-Infrastruktur SOLLTE eine Public-Key-Infrastruktur (PKI) eingesetzt werden.
SYS.1.5.A27,SYS.1.5,Virtualisierung,Einsatz zertifizierter Virtualisierungssoftware,H,Erhöhter Schutzbedarf,,False,Es SOLLTE zertifizierte Virtualisierungssoftware der Stufe EAL 4 oder höher eingesetzt werden.
SYS.1.5.A28,SYS.1.5,Virtualisierung,Verschlüsselung von virtuellen IT-Systemen,H,Erhöhter Schutzbedarf,,False,Alle virtuellen IT-Systeme SOLLTEN verschlüsselt werden.
SYS.1.5.A3,SYS.1.5,Virtualisierung,Sichere Konfiguration virtueller IT-Systeme,B,Basis,,False,"Gast-Systeme DÜRFEN NICHT auf Geräte und Schnittstellen des Virtualisierungsservers zugreifen. Ist eine solche Verbindung jedoch notwendig, MUSS diese exklusiv zugeteilt werden. Sie DARF NUR für die notwendige Dauer von den Administrierenden des Host-Systems hergestellt werden. Dafür MÜSSEN verbindliche Regelungen festgelegt werden. Virtuelle IT-Systeme SOLLTEN nach den Sicherheitsrichtlinien der Institution konfiguriert und geschützt werden."
SYS.1.5.A4,SYS.1.5,Virtualisierung,Sichere Konfiguration eines Netzes für virtuelle Infrastrukturen,B,Basis,,False,"Es MUSS sichergestellt werden, dass bestehende Sicherheitsmechanismen (z. B. Firewalls) und Monitoring-Systeme nicht über virtuelle Netze umgangen werden können. Auch MUSS ausgeschlossen sein, dass über virtuelle IT-Systeme, die mit mehreren Netzen verbunden sind, unerwünschte Netzverbindungen aufgebaut werden können. Netzverbindungen zwischen virtuellen IT-Systemen und physischen IT-Systemen sowie für virtuelle Firewalls SOLLTEN gemäß den Sicherheitsrichtlinien der Institution konfiguriert werden."
SYS.1.5.A5,SYS.1.5,Virtualisierung,Schutz der Administrationsschnittstellen,B,Basis,,False,"Alle Administrations- und Management-Zugänge zum Managementsystem und zu den Host-Systemen MÜSSEN eingeschränkt werden. Es MUSS sichergestellt sein, dass aus nicht-vertrauenswürdigen Netzen heraus nicht auf die Administrationsschnittstellen zugegriffen werden kann. Um die Virtualisierungsserver oder die Managementsysteme zu administrieren bzw. zu überwachen, SOLLTEN als sicher geltende Protokolle eingesetzt werden. Sollte dennoch auf unsichere Protokolle zurückgegriffen werden, MUSS für die Administration ein eigenes Administrationsnetz genutzt werden."
SYS.1.5.A6,SYS.1.5,Virtualisierung,Protokollierung in der virtuellen Infrastruktur,B,Basis,,False,"Betriebszustand, Auslastung und Netzanbindungen der virtuellen Infrastruktur MÜSSEN laufend protokolliert werden. Werden Kapazitätsgrenzen erreicht, SOLLTEN virtuelle Maschinen verschoben werden. Zudem SOLLTE eventuell die Hardware erweitert werden. Auch MUSS überwacht werden, ob die virtuellen Netze den jeweiligen virtuellen IT-Systemen korrekt zugeordnet sind."
SYS.1.5.A7,SYS.1.5,Virtualisierung,Zeitsynchronisation in virtuellen IT-Systemen,B,Basis,,False,Die Systemzeit aller produktiv eingesetzten virtuellen IT-Systeme MUSS immer synchron sein.
SYS.1.5.A8,SYS.1.5,Virtualisierung,Planung einer virtuellen Infrastruktur,S,Standard,Planende,False,"Der Aufbau der virtuellen Infrastruktur SOLLTE detailliert geplant werden. Dabei SOLLTEN die geltenden Regelungen und Richtlinien für den Betrieb von IT-Systemen, Anwendungen und Netzen (inklusive Speichernetzen) berücksichtigt werden. Wenn mehrere virtuelle IT-Systeme auf einem Virtualisierungsserver betrieben werden, SOLLTEN KEINE Konflikte hinsichtlich des Schutzbedarfs der IT-Systeme auftreten. Weiterhin SOLLTEN die Aufgaben der einzelnen Gruppen, die für die Administration zuständig sind, festgelegt und klar voneinander abgegrenzt werden. Es SOLLTE auch geregelt werden, wer für den Betrieb welcher Komponente verantwortlich ist."
SYS.1.5.A9,SYS.1.5,Virtualisierung,Netzplanung für virtuelle Infrastrukturen,S,Standard,Planende,False,"Der Aufbau des Netzes für virtuelle Infrastrukturen SOLLTE detailliert geplant werden. Auch SOLLTE geprüft werden, ob für bestimmte Virtualisierungsfunktionen (wie z. B. die Live-Migration) ein eigenes Netz aufgebaut und genutzt werden muss. Es SOLLTE geplant werden, welche Netzsegmente aufgebaut werden müssen (z. B. Managementnetz, Speichernetz). Es SOLLTE festgelegt werden, wie die Netzsegmente sich sicher voneinander trennen und schützen lassen. Dabei SOLLTE sichergestellt werden, dass das produktive Netz vom Managementnetz getrennt ist (siehe SYS.1.5.A11 Administration der Virtualisierungsinfrastruktur über ein gesondertes Managementnetz). Auch die Verfügbarkeitsanforderungen an das Netz SOLLTEN erfüllt werden."
